frequency, word
9,rear
9,raw
9,ravish'd
9,ravish
9,rats
9,rated
9,rages
9,rack
9,rabble
9,quietly
9,quantity
9,punish
9,provoke
9,protect
9,profound
9,pricks
9,prating
9,posts
9,polydore
9,plots
9,plea
9,planted
9,pilgrimage
9,pigeons
9,phoenix
9,philotus
9,petitioner
9,peruse
9,persuaded
9,period
9,performance
9,peremptory
9,percy's
9,pasture
9,partner
9,parcel
9,ox
9,owen
9,overthrown
9,outside
9,orator
9,oration
9,opinions
9,offending
9,offender
9,northern
9,non
9,needless
9,necessities
9,muster
9,murd'red
9,motley
9,motions
9,moody
9,montjoy
9,model
9,miss'd
9,miscarry
9,midwife
9,metellus
9,mercury
9,menteith
9,member
9,mean'st
9,martial
9,marquis
9,magic
9,lovers'
9,lordship's
9,lock
9,livers
9,lists
9,ling'ring
9,linen
9,liar
9,lennox
9,leagues
9,leaf
9,laying
9,lane
9,landed
9,lance
9,ladies'
9,labour'd
9,james
9,item
9,invite
9,inheritance
9,infancy
9,inconstant
9,images
9,i'm
9,hurl
9,humbled
9,hortensius
9,horrid
9,horner
9,hiding
9,helen's
9,hedge
9,hecuba
9,hautboys
9,hart
9,harder
9,hack'd
9,guards
9,gravity
9,grapple
9,gloss
9,gilt
9,generally
9,gallia
9,future
9,furious
9,fully
9,francisco
9,fram'd
9,fourscore
9,ford's
9,foil
9,fidele
9,feign
9,feathers
9,fates
9,fancies
9,famine
9,eyelids
9,extremest
9,extend
9,ev'n
9,evidence
9,eunuch
9,errors
9,epitaph
9,epilogue
9,enrag'd
9,encount'red
9,eloquence
9,element
9,ecstasy
9,earls
9,dwelling
9,dropp'd
9,draught
9,drag
9,downright
9,disturb
9,distract
9,dispraise
9,dispers'd
9,disloyal
9,dislike
9,discharg'd
9,digest
9,dig
9,diadem
9,deriv'd
9,depend
9,deiphobus
9,degenerate
9,deem
9,decrees
9,decree
9,decius
9,debate
9,dash
9,daring
9,cymbeline's
9,cuts
9,curs
9,crew
9,crab
9,cozen'd
9,count's
9,costly
9,corner
9,controversy
9,contain
9,consecrate
9,conquer
9,composition
9,complain
9,compact
9,cloudy
9,cloth
9,cleomenes
9,clay
9,cities
9,circle
9,childish
9,cheerly
9,characters
9,cassio's
9,carrion
9,calamity
9,'by
9,buckram
9,broils
9,breakfast
9,bows
9,boughs
9,borachio
9,boldly
9,blade
9,bishops
9,birnam
9,betters
9,be'st
9,besiege
9,bernardo
9,beggary
9,beest
9,bedfellow
9,bearer
9,beards
9,beadle
9,balls
9,babes
9,avouch
9,audit
9,attach
9,assault
9,asking
9,arrested
9,armies
9,arch
9,april
9,approaches
9,applaud
9,antonio's
9,antium
9,ambassadors
9,amazement
9,amain
9,alms
9,allay
9,alice
9,agent
9,afflict
9,affects
9,admiration
9,ad
9,achieve
9,accusation
9,accidents
8,you'
8,york's
8,wretches
8,wrathful
8,wither
8,witches
8,wishing
8,will'd
8,whoe'er
8,whet
8,wherewith
8,whereupon
8,whereby
8,'what
8,welkin
8,weighty
8,wedlock
8,wealthy
8,wat'ry
8,watchful
8,wary
8,warwick's
8,wages
8,void
8,villainous
8,vill
8,vigour
8,vexation
8,vernon
8,vanish'd
8,urging
8,uncles
8,uncertain
8,tyrannous
8,tybalt's
8,turkish
8,tunis
8,trusted
8,truest
8,trimm'd
8,tribe
8,trenches
8,trebonius
8,treble
8,travail
8,transported
8,transgression
8,transformed
8,traitor's
8,tiger
8,tiber
8,thunders
8,throwing
8,thisby's
8,testimony
8,tenth
8,tax
8,tabor
8,syllable
8,swoon
8,swifter
8,swallowed
8,survive
8,support
8,suns
8,suitors
8,subdue
8,studies
8,strives
8,string
8,striking
8,stratagem
8,sticks
8,stealth
8,states
8,stately
8,starts
8,squire
8,sprung
8,spoils
8,speedily
8,spectacle
8,spain
8,sorrow's
8,soldiers'
8,slightly
8,sleepy
8,slanders
8,sixpence
8,sinful
8,shrill
8,shrew
8,showers
8,shouts
8,shipp'd
8,shin
8,shepherds
8,sepulchre
8,sending
8,sempronius
8,seasons
8,seals
8,scroll
8,scap'd
8,saw'st
8,sand
8,rumour
8,ruminate
8,rout
8,riding
8,rewards
8,revive
8,revengeful
8,retir'd
8,resolute
8,reputed
8,regal
8,recovered
8,recount
8,reap
8,railing
8,questions
8,queens
8,pursu'd
8,purchas'd
8,publicly
8,proudly
8,prophecy
8,property
8,proceeded
8,priests
8,prettiest
8,prelate
8,preferr'd
8,praising
8,practices
8,potent
8,posterity
8,ports
8,porpentine
8,pompey's
8,poisons
8,poisonous
8,plenty
8,plate
8,pinch'd
8,pestilence
8,permit
8,perilous
8,perdition
8,pent
8,pence
8,penalty
8,peck
8,peaceful
8,path
8,parties
8,parents
8,parentage
8,parcels
8,palate
8,painful
8,p
8,overcame
8,outrage
8,othello's
8,orsino
8,oppression
8,offered
8,offenders
8,occupation
8,obscure
8,nymph
8,notable
8,neptune
8,necks
8,nearest
8,nail
8,murder'd
8,morning's
8,mire
8,mingled
8,mildly
8,messina
8,merits
8,meets
8,mates
8,mast
8,marullus
8,marrying
8,marr'd
8,mariners
8,map
8,mankind
8,maid's
8,maidenhead
8,lustre
8,lunatic
8,longing
8,loins
8,liv'st
8,lively
8,linger
8,limits
8,lightly
8,lieu
8,lick
8,lease
8,latter
8,lantern
8,keys
8,keep'st
8,justices
8,jump
8,julia's
8,jet
8,jaws
8,invited
8,inhabit
8,inferior
8,infamy
8,industry
8,incorporate
8,inclination
8,incense
8,important
8,impatience
8,ignoble
8,'if
8,hurts
8,however
8,hopeful
8,honors
8,hitherto
8,hinder
8,hills
8,'hic
8,heretic
8,he'd
8,heave
8,heal
8,headstrong
8,hay
8,hatch
8,harmful
8,handsome
8,hale
8,griev'd
8,gratis
8,grand
8,'good
8,globe
8,gets
8,gay
8,gav'st
8,gardener
8,gaping
8,gap
8,frenzy
8,frenchmen
8,freeze
8,frankly
8,frank
8,frailty
8,fortnight
8,forswore
8,fool's
8,folks
8,fleece
8,flatterers
8,finding
8,fife
8,fence
8,fawn
8,favor
8,fantasy
8,extremes
8,express'd
8,exclaim
8,events
8,eternity
8,etc
8,entreats
8,enrich
8,enow
8,endur'd
8,eke
8,echo
8,eastcheap
8,eager
8,duteous
8,dukedoms
8,duck
8,drowning
8,dreaming
8,doct
8,distressed
8,distress
8,distraction
8,distinguish
8,dissemble
8,disperse
8,dishonest
8,dishes
8,disguis'd
8,disgrac'd
8,discovery
8,directed
8,dim
8,dido
8,dian
8,despis'd
8,designs
8,derive
8,depose
8,denny
8,denial
8,defiance
8,defect
8,decline
8,debtor
8,curious
8,curb
8,crafty
8,covetous
8,cover'd
8,courageous
8,couch
8,contention
8,construe
8,consented
8,confounds
8,confin'd
8,confessor
8,confederates
8,concord
8,concerning
8,concern
8,compulsion
8,compliment
8,comparison
8,commonweal
8,commoner
8,commodity
8,comment
8,commendation
8,commander
8,comfortable
8,coffers
8,clubs
8,cleft
8,clamour
8,clamorous
8,city's
8,cimber
8,churlish
8,chimney
8,chiding
8,chambers
8,chains
8,cedar
8,causes
8,catching
8,cases
8,carrying
8,carrier
8,calf's
8,cadwal
8,&c
8,butter
8,burn'd
8,building
8,british
8,breathes
8,breasts
8,brand
8,branches
8,branch
8,brake
8,brag
8,bow'd
8,bondman
8,blushes
8,bloods
8,blaze
8,blast
8,bestow'd
8,bellario
8,belie
8,befits
8,bee
8,beam
8,beads
8,'be
8,bawdy
8,bate
8,bars
8,balance
8,baby
8,aweary
8,avaunt
8,athwart
8,assume
8,arriv'd
8,arrant
8,arguments
8,archidamus
8,apply
8,appearing
8,'and
8,amazed
8,alter'd
8,altar
8,allowance
8,ague
8,afore
8,advised
8,adverse
8,adversaries
8,adore
8,admitted
8,admirable
8,address
8,adding
8,accord
8,accomplish'd
8,accompanied
8,acceptance
8,abject
8,abate
7,'your
7,years'
7,yard
7,wrinkled
7,wrestler
7,worthily
7,worships
7,wooden
7,wond'red
7,woful
7,witnesses
7,wisdoms
7,wip'd
7,winters
7,winged
7,wildness
7,wickedness
7,whipt
7,whips
7,whelp
7,wheels
7,whatever
7,weighs
7,weep'st
7,waits
7,vow'd
7,vouch
7,votre
7,volume
7,visor
7,virgins
7,verge
7,venetian
7,veil
7,vaux
7,vanquish'd
7,vanish
7,utterly
7,usurer
7,uses
7,upper
7,unrest
7,unlawful
7,ungracious
7,uneven
7,uncivil
7,unborn
7,twin
7,turks
7,trot
7,trencher
7,translate
7,to's
7,toads
7,timeless
7,tides
7,throughout
7,threat
7,'thou
7,thereupon
7,'that
7,teaching
7,tapers
7,taper
7,sycorax
7,swine
7,swells
7,sweeten
7,supplied
7,sunshine
7,sun's
7,suffering
7,substitute
7,submit
7,stumble
7,studied
7,striving
7,streams
7,stray
7,starved
7,starting
7,sports
7,spoil'd
7,spies
7,spheres
7,speechless
7,spectacles
7,sparks
7,sparkling
7,spacious
7,sovereign's
7,solely
7,snuff
7,snail
7,smart
7,sly
7,skirmish
7,size
7,simply
7,silvia's
7,signal
7,sigh'd
7,shunn'd
7,shrunk
7,shroud
7,shrewdly
7,sheathe
7,shameless
7,servile
7,scout
7,scar
7,scales
7,scald
7,savour
7,satan
7,sanctified
7,sale
7,saith
7,sails
7,saddle
7,rides
7,riddle
7,revolted
7,revenues
7,retires
7,resist
7,requests
7,replete
7,repeal
7,redemption
7,rebellious
7,ravenspurgh
7,rat
7,rapt
7,rail'd
7,radiant
7,qualify
7,pursuivant
7,pulpit
7,pull'd
7,publish
7,provokes
7,provok'd
7,prouder
7,propose
7,profits
7,prodigious
7,proclaims
7,principal
7,preserv'd
7,prepared
7,praying
7,pray'd
7,prate
7,pranks
7,pot
7,portia's
7,politic
7,pointing
7,poetry
7,plotted
7,plenteous
7,planets
7,planet
7,pirate
7,pile
7,perils
7,perfections
7,pennyworth
7,peerless
7,pearls
7,pawn'd
7,passages
7,particulars
7,parchment
7,paltry
7,packing
7,packet
7,oxen
7,oswald
7,ostler
7,ordain'd
7,oppress'd
7,opposed
7,open'd
7,ominous
7,odious
7,obsequious
7,oblivion
7,obdurate
7,nourish'd
7,normandy
7,nightingale
7,niggard
7,nicholas
7,navarre
7,nan
7,name's
7,mutton
7,murtherer
7,murders
7,muddy
7,mounting
7,motive
7,monsters
7,moist
7,modern
7,moderate
7,mockery
7,mischiefs
7,miscarried
7,mingle
7,mightiest
7,midst
7,melting
7,meal
7,me'
7,mature
7,martext
7,marshal
7,lovest
7,lopp'd
7,liquid
7,lineal
7,lewd
7,levy
7,les
7,leader
7,lawless
7,laurence
7,lamentation
7,labours
7,knots
7,knocking
7,kerns
7,judgments
7,judg'd
7,jig
7,jerkin
7,jars
7,jar
7,jade
7,invent
7,interim
7,intents
7,instances
7,inhuman
7,ingenious
7,influence
7,indirect
7,inches
7,impression
7,impose
7,importune
7,importing
7,immediate
7,ills
7,if't
7,idol
7,idiot
7,humanity
7,horsemen
7,hip
7,hinds
7,hew
7,herbs
7,hellish
7,harms
7,handle
7,habits
7,gusts
7,gunner
7,gulf
7,grudge
7,grounds
7,groaning
7,greets
7,greekish
7,greedy
7,great'st
7,gossip
7,gorgeous
7,goodman
7,goneril
7,goest
7,goats
7,gloucestershire
7,glamis
7,getting
7,general's
7,geese
7,gasp
7,gargrave
7,gall'd
7,gallants
7,gain'd
7,functions
7,froward
7,frost
7,friend's
7,freshly
7,fresher
7,fraught
7,forfeiture
7,'for
7,fondly
7,follower
7,flatter'd
7,fist
7,filth
7,fickle
7,feels
7,fastolfe
7,farthest
7,fardel
7,fam'd
7,faithfully
7,fails
7,fade
7,factious
7,factions
7,fact
7,esteem'd
7,esquire
7,entreated
7,entrails
7,englishman
7,enforcement
7,emperess
7,elsewhere
7,easier
7,earth's
7,earnestly
7,eagles
7,drunkard
7,drugs
7,drooping
7,dried
7,drawing
7,dower
7,dover
7,doubts
7,dotage
7,done't
7,doit
7,doctrine
7,divinity
7,distinctly
7,displeas'd
7,dispense
7,dial
7,devout
7,devour
7,depth
7,demanded
7,degrees
7,defeat
7,deeper
7,deck
7,deceived
7,days'
7,dardanius
7,dances
7,daggers
7,curtsy
7,cue
7,cuckoo
7,crop
7,crimson
7,creeping
7,creditors
7,creation
7,cramm'd
7,cousin's
7,courts
7,courtiers
7,counted
7,corpse
7,cornets
7,corners
7,cordial
7,copy
7,cope
7,conversation
7,contracted
7,conspire
7,considered
7,consider'd
7,conquered
7,conflict
7,confines
7,compos'd
7,complaints
7,compassion
7,commanding
7,comest
7,collected
7,coffer
7,coach
7,cleopatra's
7,churl
7,churchman
7,christians
7,christ
7,chok'd
7,chivalry
7,chiefest
7,chest
7,cherry
7,cheerfully
7,charter
7,channel
7,chanced
7,challeng'd
7,ceremonies
7,castles
7,carve
7,cardinals
7,captives
7,capt
7,capacity
7,canopy
7,cambio
7,call'st
7,calchas
7,burdens
7,bullen
7,buckle
7,brood
7,briton
7,britaine
7,brine
7,bridge
7,breathless
7,brat
7,brands
7,brain'd
7,bowl
7,bower
7,bourbon
7,bonny
7,boarded
7,blank
7,bitterly
7,betroth'd
7,belief
7,belch
7,baser
7,balm
7,back'd
7,attendance
7,attempts
7,asses
7,assembled
7,assemble
7,ashore
7,arden
7,aquitaine
7,apprehension
7,appointment
7,apple
7,anew
7,anchor
7,afflicted
7,aediles
7,advocate
7,advancement
7,adder
7,accompany
7,ability
7,abides
7,abergavenny
7,abbot
6,wrongfully
6,wretchedness
6,wounding
6,worshipp'd
6,wooer
6,woodville
6,wonted
6,womanish
6,womanhood
6,windy
6,winding
6,wiltshire
6,wilderness
6,widows
6,whipp'd
6,whe'er
6,welshmen
6,welshman
6,welcomes
6,weeks
6,weaver
6,weasel
6,'we
6,waving
6,war's
6,visited
6,village
6,vienna
6,vicious
6,verity
6,verdict
6,ventures
6,venison
6,venge
6,vault
6,valued
6,valour's
6,vainly
6,vacant
6,utterance
6,usurper
6,upward
6,unwillingly
6,untrue
6,unquiet
6,unprovided
6,unkindly
6,understood
6,uncle's
6,twigs
6,twelvemonth
6,tunes
6,troublesome
6,trophies
6,trivial
6,trip
6,trembles
6,treasury
6,travellers
6,traitorous
6,tragic
6,traffic
6,tithe
6,tir'd
6,threefold
6,thorough
6,thigh
6,they're
6,th'art
6,thankfully
6,thanes
6,tewksbury
6,testy
6,tending
6,temporal
6,temperance
6,teaches
6,taunts
6,tapster
6,tallow
6,swiftly
6,sway'd
6,swan
6,surge
6,supplant
6,supp'd
6,suffers
6,suffered
6,suck'd
6,suburbs
6,subdued
6,strew
6,strangeness
6,stony
6,statutes
6,starv'd
6,stark
6,stable
6,sprites
6,spotless
6,spiritual
6,sphere
6,spear
6,speaker
6,sparrow
6,spark
6,sow
6,southwell
6,sounding
6,sot
6,solemnly
6,soldiership
6,solace
6,snatch'd
6,snatch
6,smother'd
6,smother
6,smock
6,smithfield
6,smil'd
6,slipp'd
6,slily
6,slaughtered
6,skilful
6,singular
6,sighing
6,shuts
6,shrink
6,show'r
6,shirt
6,shearing
6,'shall
6,shaking
6,sever'd
6,sequel
6,sentences
6,selfsame
6,seigneur
6,seed
6,seconds
6,seats
6,scots
6,schoolmaster
6,scant
6,safest
6,rushes
6,rules
6,ruler
6,rudeness
6,rudely
6,rub
6,royally
6,rowland
6,roundly
6,rosemary
6,roots
6,rooted
6,rood
6,roll
6,robs
6,robbery
6,riotous
6,rider
6,rhymes
6,rhodes
6,rheum
6,revolts
6,revenged
6,reserve
6,reserv'd
6,repute
6,rent
6,rend'red
6,remote
6,remedies
6,reign'd
6,regarded
6,refus'd
6,redeem'd
6,recreant
6,recovery
6,reckon
6,receiving
6,realms
6,ravenous
6,rascally
6,rarest
6,range
6,raised
6,quarter'd
6,quaint
6,purity
6,puny
6,puissance
6,proverb
6,protector's
6,prostrate
6,prophetic
6,prophecies
6,promising
6,project
6,proceeds
6,probable
6,priz'd
6,pricket
6,presenting
6,presented
6,prerogative
6,pray'rs
6,prattle
6,portly
6,portion
6,popilius
6,poorly
6,poorest
6,poise
6,pockets
6,plainness
6,pith
6,pious
6,pins
6,pig
6,pie
6,physicians
6,phoebus'
6,philomel
6,petticoat
6,penury
6,peculiar
6,peasants
6,paying
6,patch'd
6,patch
6,passionate
6,partake
6,parrot
6,parle
6,'pardon'
6,paragon
6,paint
6,page's
6,pageant
6,pack'd
6,overcome
6,outrun
6,outlaws
6,orsino's
6,organ
6,ordinance
6,opens
6,oftentimes
6,of's
6,off'red
6,officious
6,offends
6,observ'd
6,obey'd
6,nunnery
6,nun
6,nourish
6,nicely
6,nettles
6,nettle
6,neptune's
6,neighbourhood
6,need'st
6,necessaries
6,nations
6,musical
6,murderous
6,mow
6,mould
6,monk
6,mole
6,moi
6,mix'd
6,misuse
6,mistaking
6,misprision
6,misled
6,mirror
6,mind's
6,millions
6,mill
6,mid
6,method
6,meteors
6,merchants
6,meek
6,meditation
6,med'cine
6,meaner
6,mated
6,masque
6,maskers
6,margery
6,margarelon
6,mardian
6,malicious
6,malady
6,magistrates
6,mace
6,lowest
6,louder
6,lordly
6,logs
6,lodg'd
6,lineaments
6,lik'd
6,lightens
6,license
6,levied
6,letting
6,lesson
6,lenity
6,learnt
6,ladyship's
6,lacking
6,lackey
6,lace
6,knock'd
6,knell
6,kites
6,kitchen
6,ken
6,jollity
6,jocund
6,issues
6,irish
6,invest
6,intolerable
6,insulting
6,instructions
6,insolent
6,inside
6,injustice
6,ingrateful
6,infants
6,indian
6,imprison'd
6,imposition
6,importun'd
6,impiety
6,imperfect
6,impeach
6,imagin'd
6,idolatry
6,ides
6,huswife
6,hush
6,humor
6,hum
6,horseback
6,horribly
6,hoop
6,hook
6,hood
6,hiss
6,hint
6,hind'red
6,hermia's
6,hereford's
6,henceforward
6,heav'n
6,heavier
6,heav'd
6,heaps
6,heap'd
6,heap
6,healthful
6,haunts
6,harp
6,harlot
6,hapless
6,gun
6,guides
6,grin
6,grievances
6,grievance
6,greetings
6,grecians
6,greasy
6,gratify
6,gout
6,gossips
6,gore
6,glance
6,gild
6,ghostly
6,germany
6,german
6,gentler
6,generous
6,generation
6,generals
6,gear
6,gape
6,gaol
6,ganymede
6,fulfill'd
6,framed
6,fortify
6,forsook
6,for's
6,formal
6,forbids
6,footed
6,fooling
6,florentine
6,floods
6,flinty
6,flames
6,flag
6,fitting
6,fitness
6,fishes
6,fifteen
6,feasting
6,fealty
6,fawning
6,fashions
6,farm
6,fancy's
6,famish'd
6,famish
6,eyne
6,expected
6,exempt
6,exchequer
6,excels
6,exceeds
6,examples
6,ev'ry
6,eve
6,europe
6,erst
6,equally
6,entreaty
6,entirely
6,ensuing
6,enrich'd
6,endless
6,endeavours
6,emulation
6,empery
6,embrac'd
6,elysium
6,elephant
6,effeminate
6,effected
6,education
6,durance
6,dungeon
6,drug
6,drudge
6,dropping
6,dream'd
6,drawer
6,drab
6,downfall
6,doubtless
6,doubting
6,doubted
6,doubly
6,dotes
6,doomsday
6,dole
6,disposed
6,disorder
6,discovered
6,discover'd
6,discomfort
6,discipline
6,dirt
6,direful
6,digg'd
6,dieu
6,devices
6,desired
6,depending
6,denying
6,dennis
6,denies
6,delivers
6,deliverance
6,deity
6,deformed
6,decreed
6,deceas'd
6,dearth
6,dauphin's
6,darts
6,darest
6,daniel
6,danc'd
6,damnable
6,dames
6,customary
6,cushion
6,curtains
6,curio
6,cur'd
6,cull'd
6,creditor
6,courtly
6,courtier's
6,courtesies
6,counter
6,cottage
6,cord
6,copper
6,cooling
6,conveyance
6,continent
6,contains
6,contagious
6,consum'd
6,construction
6,consorted
6,confederate
6,condemned
6,conceited
6,compounded
6,complaining
6,compel
6,companions
6,companies
6,commotion
6,coil
6,coals
6,clout
6,clothe
6,cloten's
6,clip
6,climbing
6,climate
6,cleave
6,circumstances
6,churchmen
6,chides
6,check'd
6,chastisement
6,chas'd
6,chariot
6,chapel
6,champion
6,cham
6,chaff
6,certainty
6,caus'd
6,cats
6,casket
6,casement
6,carved
6,carthage
6,calais
6,caithness
6,cabin
6,buzz
6,burthen
6,budge
6,buckler
6,broil
6,broach'd
6,briers
6,breeder
6,breeches
6,breaker
6,braver
6,bran
6,brainford
6,bragging
6,bourn
6,bountiful
6,boist'rous
6,bodes
6,boat
6,blowing
6,blots
6,blasts
6,blasted
6,bit
6,bigot
6,bier
6,bias
6,betrayed
6,betide
6,bestride
6,beset
6,bequeath
6,benefits
6,behaviours
6,begging
6,beggarly
6,beef
6,becoming
6,bear'st
6,battlements
6,bastardy
6,basset
6,bass
6,basely
6,barr'd
6,barks
6,barbary
6,banners
6,bane
6,baleful
6,bak'd
6,bags
6,baggage
6,awful
6,avoided
6,attorney
6,aspiring
6,ascend
6,arrived
6,aptly
6,apollo
6,antiquity
6,annoy
6,anguish
6,alteration
6,alehouse
6,ale
6,agamemnon's
6,advantages
6,advancing
6,admittance
6,admiring
6,admired
6,acquit
6,achilles'
6,accusers
6,abuses
6,abed
5,'zounds
5,yorkshire
5,yare
5,yards
5,writers
5,wringing
5,wrestle
5,wren
5,wrangle
5,worship's
5,woos
5,wished
5,wilfully
5,wight
5,'why
5,whores
5,whiteness
5,whispering
5,wherever
5,whereat
5,whale
5,westward
5,wearied
5,weaker
5,waxen
5,watches
5,wasteful
5,washes
5,warp
5,warn
5,warder
5,want'st
5,wanted
5,waning
5,waited
5,wailing
5,waft
5,vitae
5,violets
5,violet
5,vine
5,villain's
5,viii
5,victors
5,victor
5,vicar
5,vesture
5,vehement
5,vaward
5,varrius
5,variable
5,vanquished
5,vail
5,upbraid
5,unworthiness
5,unused
5,untainted
5,unsure
5,unmeet
5,unite
5,ungrateful
5,ungentle
5,understands
5,unarm'd
5,unarm
5,tyrant's
5,turf
5,tumble
5,trudge
5,treads
5,travers
5,travell'd
5,transport
5,translated
5,transform'd
5,tragical
5,tractable
5,trace
5,tow'r
5,tongue's
5,tongu'd
5,tires
5,tickled
5,thump
5,thrusts
5,threescore
5,threaten
5,thou'dst
5,thorny
5,thirsty
5,thirst
5,thinkest
5,theatre
5,thank'd
5,terrors
5,tends
5,tempests
5,temperate
5,teen
5,teeming
5,team
5,taxation
5,taunt
5,tasted
5,tarpeian
5,swoons
5,sweats
5,sways
5,swallow'd
5,surmise
5,supreme
5,suppliant
5,sunder
5,suggestion
5,suff'ring
5,sufficeth
5,substantial
5,subscribe
5,subjection
5,stung
5,stumbling
5,strucken
5,strip
5,strew'd
5,strangled
5,strait
5,strains
5,straightway
5,stockings
5,stephen
5,station
5,started
5,stalk
5,stained
5,stabbing
5,square
5,spied
5,sped
5,sparing
5,span
5,sow'd
5,sound'
5,sonnets
5,somerville
5,somebody
5,'some
5,sojourn
5,soe'er
5,sociable
5,soar
5,smelling
5,smack
5,slumbers
5,sloth
5,slippery
5,slavery
5,slaught'red
5,slaughter'd
5,slack
5,skull
5,sincerity
5,signieur
5,sightless
5,shrine
5,shriek
5,shooting
5,shone
5,shock
5,shillings
5,shifts
5,sherris
5,sher
5,shepherdess
5,shak'd
5,shaft
5,sexton
5,severe
5,seventeen
5,session
5,servingmen
5,servant's
5,serpent's
5,sequent
5,selves
5,seemed
5,season'd
5,search'd
5,scythe
5,screech
5,scratch'd
5,scour
5,scornful
5,scatt'red
5,scatter'd
5,savours
5,sandy
5,salutation
5,safeguard
5,sacrament
5,rust
5,rush'd
5,rung
5,royalties
5,rous'd
5,rounds
5,rope's
5,roger
5,robbing
5,robbers
5,roars
5,rivals
5,rite
5,rigour
5,richest
5,rialto
5,rhetoric
5,reverent
5,restored
5,restor'd
5,resisted
5,resides
5,resemble
5,requir'd
5,repulse
5,reprove
5,repentance
5,repeal'd
5,rents
5,renounce
5,rememb'ring
5,remembered
5,religiously
5,relate
5,rejoicing
5,regions
5,reformation
5,reflection
5,reeking
5,reek
5,recreation
5,reconcil'd
5,recoil
5,reckless
5,reason's
5,rearward
5,rear'd
5,rays
5,ravens
5,rapier's
5,ram
5,raising
5,raiment
5,rails
5,quietness
5,question'd
5,quest
5,quell
5,quarters
5,quarrelling
5,purposed
5,purg'd
5,pulse
5,provender
5,protestation
5,prospect
5,prophetess
5,properties
5,pronounc'd
5,prone
5,presage
5,preposterous
5,precise
5,precepts
5,pre
5,practis'd
5,pow'rful
5,pours
5,porridge
5,popular
5,poet's
5,plume
5,pleased
5,pleading
5,playfellow
5,player
5,played
5,platform
5,plantain
5,pitying
5,pisa
5,pirates
5,pilot
5,pil'd
5,pikes
5,pierc'd
5,petitions
5,persuades
5,perplex'd
5,perjured
5,perceiv'd
5,penitence
5,peering
5,pear
5,paul's
5,paul
5,pauca
5,patron
5,pated
5,pat
5,paste
5,partners
5,parish
5,parallel
5,pander
5,owners
5,owls
5,owed
5,outright
5,outrages
5,outface
5,ounce
5,orb
5,orange
5,opposition
5,openly
5,ofephesus
5,odour
5,obtain
5,obstinate
5,obligation
5,nymphs
5,nut
5,'now
5,noblemen
5,nightgown
5,newer
5,nether
5,net
5,nerves
5,neigh
5,needle
5,navy
5,myrmidons
5,mutinous
5,musty
5,murtherous
5,multitudes
5,muffled
5,mud
5,mournful
5,mounts
5,mote
5,mortals
5,moonlight
5,moods
5,monuments
5,monster's
5,monkey
5,moneys
5,momentary
5,missing
5,misshapen
5,misdoubt
5,miracles
5,mine's
5,methoughts
5,merchandise
5,mellow
5,meals
5,masks
5,masked
5,mary
5,marketplace
5,margaret's
5,mannerly
5,maintain'd
5,magnanimous
5,mad'st
5,macedon
5,luxury
5,lump
5,lousy
5,longs
5,long'd
5,lodges
5,loathe
5,litter
5,lioness
5,lincoln
5,lim'd
5,lighted
5,liberties
5,legacy
5,leeks
5,leapt
5,leaning
5,laurence'
5,lath
5,lanthorn
5,land's
5,lamp
5,lamenting
5,lamented
5,knives
5,knighted
5,knavish
5,kingdom's
5,kinds
5,kindle
5,juggling
5,jourdain
5,jolly
5,joiner
5,john's
5,jester
5,jades
5,jacob
5,jacks
5,itch
5,'it
5,issued
5,isis
5,inviting
5,interview
5,instructed
5,inland
5,iniquity
5,infer
5,infects
5,infallible
5,indirectly
5,indignation
5,india
5,incur
5,increasing
5,inconstancy
5,inclining
5,incline
5,incertain
5,incapable
5,imprisoned
5,imports
5,impious
5,impediments
5,imminent
5,immaculate
5,imitate
5,ilion
5,hunter
5,humbleness
5,howsoever
5,hover
5,hop
5,honoured
5,honor'd
5,honestly
5,holla
5,hog
5,hobby
5,hoar
5,hive
5,hitherward
5,hind
5,highway
5,hidden
5,herring
5,hero's
5,hen
5,helmet
5,hedges
5,heath
5,hearty
5,headlong
5,headless
5,havoc
5,have't
5,haunted
5,hatches
5,ha't
5,hasten
5,harry's
5,hardy
5,happen
5,handed
5,halt
5,hallowed
5,hallow'd
5,hairy
5,hack
5,habitation
5,gust
5,gurney
5,guiltiness
5,grounded
5,grossness
5,groat
5,gripe
5,grieved
5,gregory
5,graze
5,graver
5,grate
5,gowns
5,goot
5,goat
5,gnaw
5,glow
5,girls
5,girdle
5,ginger
5,ghastly
5,george's
5,gentles
5,gathered
5,garlic
5,garlands
5,gaolers
5,gallop
5,galleys
5,galled
5,gains
5,furr'd
5,fun
5,fulfil
5,fruits
5,francisca
5,fountain
5,fouler
5,formerly
5,forgiveness
5,forgetfulness
5,forgetful
5,forg'd
5,foresaid
5,forbidden
5,footman
5,fog
5,flown
5,flowing
5,flew
5,flay'd
5,flatteries
5,flats
5,fitter
5,finish
5,finely
5,filling
5,festival
5,fer
5,feigning
5,feigned
5,fathom
5,family
5,faints
5,faintly
5,fainting
5,fading
5,eye's
5,extempore
5,excus'd
5,exceptions
5,excel
5,exact
5,estimate
5,estates
5,establish
5,escap'd
5,erring
5,ent'ring
5,entire
5,enter'd
5,enquire
5,enlarge
5,enjoys
5,enjoy'd
5,enjoin'd
5,englishmen
5,engine
5,enemy's
5,encounters
5,encompass'd
5,eminence
5,embark'd
5,elected
5,eggs
